ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10784531,-0.20655251,-0.27231771,-0.25478458,-0.21335739,-0.14562607,-0.17485939,-0.24240701,-0.09232707,-0.17751025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13286668,-0.11303882,-0.18819810,-0.18434721,-0.15853439,-0.08319268,-0.14037260,-0.17550813,-0.06999748,-0.23930067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18869305,-0.12237003,-0.17154270,-0.12831502,-0.13539556,-0.07517955,-0.12259042,-0.14736354,-0.06762283,-0.30981860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23117347,-0.14683582,-0.18389344,-0.08963045,-0.12819071,-0.08610056,-0.11173569,-0.14250927,-0.07471205,-0.39243290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27868506,-0.24944048,-0.25496170,-0.13242395,-0.18320467,-0.14048907,-0.14534138,-0.20644310,-0.10795946,-0.49842045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15926068,-0.12141647,-0.16776584,-0.03198867,-0.12228882,-0.07762923,-0.10201056,-0.12966579,-0.08162651,-0.50422156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07527098,-0.09763489,-0.17073415,-0.06177478,-0.11866722,-0.07702234,-0.10577626,-0.12854770,-0.07538164,-0.52002233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06423836,-0.10668562,-0.19408360,-0.14105949,-0.14467426,-0.08724536,-0.13430375,-0.15363550,-0.08410437,-0.55500120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07536902,-0.20300247,-0.27609977,-0.30748212,-0.20772928,-0.14238238,-0.17892176,-0.22014582,-0.10538135,-0.51593858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05019946,-0.06829617,-0.20951055,-0.30028602,-0.16429619,-0.08976272,-0.15082528,-0.17615765,-0.07478873,-0.34966153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06655676,-0.06259026,-0.20515461,-0.32111305,-0.11041271,-0.08669909,-0.09174373,-0.11464100,-0.06529621,-0.27089518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05777282,-0.07826468,-0.22061804,-0.35345161,-0.10019680,-0.09513266,-0.07609302,-0.10323207,-0.06617244,-0.21076454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05455158,-0.20254126,-0.30085251,-0.43592474,-0.13817817,-0.15277362,-0.10125136,-0.14559284,-0.09754959,-0.22018994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05175796,-0.09476169,-0.20992397,-0.32842824,-0.09510476,-0.08927746,-0.07605860,-0.08917325,-0.06691612,-0.10735860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09283362,-0.10179929,-0.19743338,-0.27069440,-0.08627586,-0.08345892,-0.06945468,-0.08072952,-0.06256826,-0.17608790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13114533,-0.12914851,-0.19589107,-0.19414966,-0.10456143,-0.08660235,-0.08494923,-0.10422827,-0.07275678,-0.25115037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23074639,-0.23813452,-0.23861705,-0.22963737,-0.14769928,-0.11949868,-0.12001561,-0.15136658,-0.09460489,-0.36988917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17020819,-0.13838480,-0.18732570,-0.11939771,-0.13056420,-0.08383700,-0.11853158,-0.13285375,-0.08549090,-0.41671556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16665065,-0.12449068,-0.17704001,-0.08557298,-0.12923388,-0.08034796,-0.11758284,-0.12774737,-0.08064856,-0.47406605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15061080,-0.13042057,-0.18377039,-0.06205977,-0.13461614,-0.08562029,-0.12175334,-0.13485506,-0.08771172,-0.52470237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15661506,-0.19097057,-0.19876021,-0.09892168,-0.15462141,-0.09373508,-0.12914285,-0.15339683,-0.09595950,-0.57767260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05918904,-0.11564545,-0.18580215,-0.09615830,-0.13752879,-0.08555519,-0.12076849,-0.14024462,-0.09011597,-0.48768783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01076129,-0.09096783,-0.18174163,-0.09404831,-0.12914284,-0.08509004,-0.11962300,-0.13273945,-0.08281030,-0.43664312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02214698,-0.09877294,-0.20468716,-0.16432606,-0.13157657,-0.09857590,-0.11471991,-0.13154165,-0.08522685,-0.36360767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07589696,-0.21167989,-0.26336765,-0.25766557,-0.16119550,-0.13956627,-0.12815946,-0.16552614,-0.10382891,-0.38136882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01486281,-0.08885505,-0.20040400,-0.22202165,-0.11733121,-0.09130948,-0.09532591,-0.11698084,-0.08657213,-0.32131124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03351544,-0.07571950,-0.19535939,-0.22042584,-0.09862583,-0.09241848,-0.08468834,-0.09833433,-0.08151624,-0.30452386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05208997,-0.11085855,-0.21507774,-0.26070353,-0.11896532,-0.10365085,-0.10381316,-0.12031970,-0.08628494,-0.28398636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15023851,-0.21602334,-0.32391891,-0.35249075,-0.16524883,-0.18037465,-0.13004319,-0.18174331,-0.13870242,-0.35477635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13068707,-0.13302717,-0.20324291,-0.26112416,-0.09315106,-0.09410209,-0.07703403,-0.09157579,-0.08806840,-0.27380636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10893878,-0.11471766,-0.20072402,-0.26113048,-0.08933683,-0.09604087,-0.07100026,-0.08440346,-0.08379171,-0.28273827,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14018022,-0.13699903,-0.21913552,-0.26211300,-0.09654406,-0.10924030,-0.07981615,-0.09970435,-0.09055316,-0.28782541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23911031,-0.25470796,-0.31010056,-0.30730161,-0.15789704,-0.17493179,-0.12287494,-0.17656577,-0.13550647,-0.39499569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21374367,-0.15263878,-0.20181040,-0.22798210,-0.10572970,-0.09565035,-0.09117527,-0.10598393,-0.09865849,-0.36857083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25383142,-0.15155169,-0.18983634,-0.16950387,-0.10959889,-0.09067773,-0.09945860,-0.11298407,-0.09468796,-0.44738618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26437810,-0.16371693,-0.21971746,-0.23813212,-0.11922009,-0.10879272,-0.10402372,-0.13083056,-0.09965431,-0.49218997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34227473,-0.28024986,-0.30899614,-0.28456110,-0.16100405,-0.17423274,-0.12238469,-0.18713962,-0.13780369,-0.58107436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26931697,-0.16563861,-0.18790869,-0.13894840,-0.12562448,-0.09043902,-0.10902237,-0.13802172,-0.09605803,-0.48944235,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23017442,-0.14515838,-0.17757465,-0.10249321,-0.11304501,-0.08589195,-0.09809276,-0.11632822,-0.09126021,-0.48541304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22812583,-0.15290265,-0.19403973,-0.08515943,-0.10961652,-0.09883404,-0.09777056,-0.11574689,-0.10011824,-0.51690787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25374216,-0.20773198,-0.28226054,-0.13879494,-0.15436003,-0.15665597,-0.13210396,-0.18122341,-0.15604104,-0.60441083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21250279,-0.15119986,-0.18358809,-0.06458403,-0.12173549,-0.08900049,-0.10733605,-0.12988071,-0.09924889,-0.51451862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18106280,-0.12827829,-0.18125971,-0.09065299,-0.11035787,-0.08746714,-0.10142484,-0.12127662,-0.09611633,-0.51228160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14626272,-0.12632897,-0.19537319,-0.10001640,-0.12827972,-0.09744084,-0.11953418,-0.13588984,-0.09861149,-0.52835208,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12720582,-0.13241570,-0.23969083,-0.14612006,-0.15708336,-0.12247916,-0.14763629,-0.17775121,-0.13173810,-0.57358098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11849958,-0.13416550,-0.20281254,-0.18128254,-0.16425517,-0.09448823,-0.15635817,-0.17341995,-0.10748225,-0.55947292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09762142,-0.11342767,-0.20131575,-0.19574633,-0.15034823,-0.09444189,-0.14870895,-0.16001393,-0.09655485,-0.47785515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12141944,-0.11398675,-0.20999028,-0.20028499,-0.14052024,-0.10275282,-0.13390736,-0.14614521,-0.09542000,-0.42324325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11275075,-0.13111947,-0.26049560,-0.22650278,-0.16051275,-0.13571896,-0.14717092,-0.18134493,-0.12899891,-0.37976158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10203162,-0.12198971,-0.21119680,-0.24300383,-0.14094447,-0.09962566,-0.13025871,-0.14882155,-0.08959884,-0.30319935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06584108,-0.10326435,-0.20019360,-0.22516285,-0.12583771,-0.09362115,-0.11895163,-0.13525043,-0.08229402,-0.24032979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10217866,-0.10790790,-0.21183667,-0.21148574,-0.13019806,-0.10372610,-0.12133312,-0.13534759,-0.08792611,-0.25010654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12850542,-0.14529851,-0.27922773,-0.26366258,-0.15821962,-0.14885502,-0.14253904,-0.18058006,-0.13687809,-0.30742073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11142372,-0.12343358,-0.20420131,-0.21925512,-0.14006960,-0.09605043,-0.12815782,-0.14648649,-0.08887880,-0.21443532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06522072,-0.09583760,-0.19634762,-0.22461586,-0.12142356,-0.09340253,-0.10962840,-0.12479578,-0.08098675,-0.20675088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06340832,-0.10063294,-0.20241585,-0.24778509,-0.12792739,-0.09808896,-0.11536230,-0.13397184,-0.08777297,-0.19573779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07479279,-0.11331949,-0.26014614,-0.28310972,-0.15630756,-0.13880445,-0.14019004,-0.17256401,-0.12653817,-0.25400180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09808858,-0.11632124,-0.21200681,-0.27324283,-0.14138353,-0.10290864,-0.12580408,-0.14476530,-0.09274525,-0.20649171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11716983,-0.10944521,-0.19483609,-0.26072830,-0.10322218,-0.09228881,-0.08738716,-0.10520099,-0.07836039,-0.09163591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10481435,-0.10845429,-0.20316143,-0.25504872,-0.12577194,-0.10115912,-0.10972448,-0.12446316,-0.08542842,-0.14035414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09392992,-0.10877974,-0.23266487,-0.28422621,-0.12332046,-0.12100665,-0.10002556,-0.13373184,-0.10835884,-0.14022078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14433818,-0.13913059,-0.22024488,-0.30533451,-0.14304183,-0.10926778,-0.12016453,-0.15020384,-0.09086414,-0.08255650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14496379,-0.12188425,-0.20576902,-0.27515486,-0.13608027,-0.10147750,-0.11698039,-0.13518743,-0.08398765,-0.10849734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11849257,-0.11354364,-0.20750727,-0.27027649,-0.12922536,-0.10465626,-0.10784275,-0.12719634,-0.08825880,-0.16816443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10491246,-0.11371857,-0.22946256,-0.28985414,-0.13048536,-0.11951532,-0.10596302,-0.13305266,-0.10267805,-0.22865766,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12823185,-0.14191853,-0.21817881,-0.28699329,-0.13723339,-0.11140856,-0.10401504,-0.13731229,-0.09504120,-0.17479891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15168199,-0.13199653,-0.20966381,-0.27988476,-0.13313809,-0.10577235,-0.10725939,-0.13174604,-0.08335659,-0.15165569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15724161,-0.12887323,-0.21416178,-0.28322899,-0.12416315,-0.11088666,-0.10022198,-0.12508975,-0.09563158,-0.24301338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14444068,-0.12688670,-0.20887050,-0.28281474,-0.13133647,-0.11639540,-0.10117504,-0.13332409,-0.09196388,-0.17232147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20385143,-0.20808338,-0.22875473,-0.30721319,-0.15666434,-0.12933512,-0.11774132,-0.16384700,-0.10272714,-0.18759726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13153785,-0.13193686,-0.19825628,-0.25429568,-0.13859847,-0.10950274,-0.10444102,-0.14679533,-0.09314432,-0.16671172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:12.0,0,0
505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14991212,-0.12041652,-0.19801320,-0.22530881,-0.12615775,-0.10616691,-0.09604697,-0.13166380,-0.09517571,-0.16087852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:12.0,0,0
506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21310736,-0.14292534,-0.21919307,-0.27316436,-0.13095011,-0.11553562,-0.10603963,-0.14126258,-0.09932592,-0.19751242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:12.0,0,0
507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29709572,-0.25325358,-0.33210996,-0.39069575,-0.18936050,-0.19517624,-0.14314596,-0.21999127,-0.15200040,-0.26045862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:12.0,0,0
