ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10730111,0.19454281,-0.11357874,0.11199467,0.08391765,0.06087048,-0.03698349,0.11013806,-0.13918546,0.30761781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:57.0,0,0
431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25120661,0.18032539,-0.08724435,0.17770407,0.11769344,0.06763728,-0.01018196,0.13519749,-0.14241964,0.21778476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:57.0,0,0
432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39914566,0.03945551,-0.18694864,0.10330702,0.06745306,-0.01156776,-0.04445679,0.07091701,-0.20872456,-0.03199878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:57.0,0,0
433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.48189002,-0.09480289,-0.30250841,0.05988643,-0.00248371,-0.08986569,-0.09377362,-0.01764736,-0.28056192,-0.08015630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:57.0,0,0
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33178136,0.11814910,-0.10789114,0.30221099,0.08923119,0.04899456,-0.03945643,0.10900934,-0.17185399,0.01967807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19359480,0.17842934,-0.08388460,0.33813572,0.09011474,0.05941600,-0.04914766,0.10553713,-0.16459090,0.10080487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16450581,0.09876343,-0.19010852,0.18680994,0.02148594,-0.01784433,-0.10587244,0.02031244,-0.22332662,0.05837217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19069557,-0.02461842,-0.30478737,0.09526389,-0.04558761,-0.09649555,-0.15484391,-0.06054848,-0.28557307,0.00308165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05440021,0.17974864,-0.14569625,0.17539714,0.02673459,0.03178158,-0.11723630,0.04359367,-0.17254549,0.25556239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:58.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04291117,0.20379773,-0.13218224,0.17731473,0.03457907,0.03771158,-0.11838131,0.04269224,-0.17153245,0.32531393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13670577,0.08938216,-0.23451708,0.06435435,-0.00420673,-0.03630050,-0.14065975,-0.01814859,-0.22937307,0.26757443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21809095,-0.04945944,-0.35211062,-0.04741891,-0.06389549,-0.11669921,-0.17091021,-0.08721890,-0.28491828,0.29459751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17476690,0.15617473,-0.14334215,0.14404497,0.05635634,0.03440832,-0.08781154,0.07425749,-0.16331944,0.41647512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20261322,0.16485351,-0.10807154,0.22302446,0.08266316,0.04872269,-0.07146764,0.10943910,-0.16422233,0.34546798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:02:59.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27853423,0.04776031,-0.20483889,0.14382312,0.02515981,-0.03097796,-0.11113019,0.04371218,-0.23343167,0.13438150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39107418,-0.10617725,-0.32160217,0.08120719,-0.03520855,-0.11187781,-0.14671117,-0.02809031,-0.30525830,-0.03384647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32996303,0.09384552,-0.12089856,0.27180335,0.05189542,0.03434519,-0.09114151,0.10018244,-0.18236586,0.11749701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23024622,0.13102904,-0.08884189,0.32920429,0.05427379,0.04883341,-0.09339792,0.10011549,-0.18181318,0.06721390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29283017,0.02240038,-0.18656637,0.27584681,-0.00948851,-0.02802155,-0.13421234,0.02359204,-0.24485321,-0.05601124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:00.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32488757,-0.09947312,-0.31134278,0.15080051,-0.09085278,-0.10920574,-0.19353715,-0.07518239,-0.30534637,-0.09396185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17981598,0.12443854,-0.11392252,0.32284611,0.01062222,0.04118512,-0.12248960,0.06015930,-0.17736588,0.14628932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12895453,0.12697087,-0.11825951,0.30546200,0.00982870,0.03404437,-0.11969744,0.05234568,-0.18318659,0.22982466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15371270,0.01062131,-0.24528831,0.16415328,-0.05111307,-0.05501954,-0.15617809,-0.02977297,-0.24754442,0.19811365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23029786,-0.12603681,-0.39507782,-0.03575717,-0.12181598,-0.15009640,-0.20311888,-0.11850131,-0.31085742,0.16603714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:01.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08394314,0.15808451,-0.12569523,0.21561685,0.01842116,0.04475591,-0.10797342,0.06448917,-0.15464422,0.45835876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10168825,0.14392000,-0.13786541,0.17028594,0.03379671,0.03440254,-0.08939961,0.06912385,-0.16918142,0.40337163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17704448,0.00520476,-0.27271807,0.02094927,-0.01057754,-0.06133828,-0.10026722,0.00933321,-0.24099845,0.27864206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29757071,-0.14410335,-0.39758575,-0.04450645,-0.06155504,-0.14864215,-0.12682666,-0.05886434,-0.31375587,0.11229014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18435529,0.10181899,-0.16433282,0.12008905,0.08064105,0.02588087,-0.02444050,0.12901334,-0.17735192,0.23293656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:02.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20568955,0.10055826,-0.14918406,0.15495323,0.10086121,0.02774162,-0.01126534,0.14089295,-0.18775344,0.18624789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28667474,-0.02380799,-0.26269224,0.06357947,0.01307625,-0.06301045,-0.07622050,0.02988347,-0.26183286,0.04741982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34218413,-0.15944925,-0.38940579,-0.03729770,-0.04283222,-0.15056738,-0.10405038,-0.03749011,-0.33205408,-0.11044073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30713779,-0.03715548,-0.22565070,0.09185758,0.02879773,-0.02596667,-0.05987312,0.06931342,-0.22678486,0.01912081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23452193,0.04567549,-0.18235692,0.14985430,0.02909847,-0.00856090,-0.07260728,0.06013726,-0.22659653,-0.00507745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:03.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30508220,-0.03594211,-0.27010745,0.07303780,-0.01350198,-0.07429106,-0.10579284,-0.00099688,-0.28273600,-0.14427447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39910620,-0.18032780,-0.40614843,-0.04859224,-0.09030923,-0.16496257,-0.15604956,-0.08888127,-0.35579813,-0.32835087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27111754,-0.00184143,-0.22878489,0.09173745,-0.01512694,-0.03002486,-0.11086034,0.02241817,-0.24095465,-0.10137907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17785349,0.04201187,-0.21194769,0.10227683,-0.01257449,-0.02779587,-0.11285154,0.01382730,-0.24387278,-0.11803114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15702271,-0.03622621,-0.30307648,0.03509228,-0.07559884,-0.09530779,-0.15690717,-0.06709319,-0.30199051,-0.16664049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:04.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15237486,-0.15659620,-0.43769273,-0.05042021,-0.15395623,-0.18670148,-0.21471432,-0.16355599,-0.36477700,-0.22678891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05908903,0.03856078,-0.22930540,0.13874158,-0.05636947,-0.03214170,-0.15176518,-0.02759205,-0.24008428,-0.02413738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00806677,0.09053285,-0.20641063,0.14058252,-0.04170486,-0.02132615,-0.14264038,-0.01715980,-0.23478779,0.02582085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06821285,-0.00063230,-0.29720926,0.03376569,-0.07836338,-0.08756052,-0.16690345,-0.07173061,-0.28934896,-0.02927980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20141935,-0.15330157,-0.43851769,-0.12361342,-0.16720818,-0.17933658,-0.23364955,-0.17456745,-0.34971026,-0.07250717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:05.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21169931,-0.15001312,-0.33180338,-0.06140067,-0.14969866,-0.09626247,-0.22532742,-0.10514866,-0.25770783,0.05734497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07072003,0.08381909,-0.21949387,0.04520095,-0.05930956,-0.02400906,-0.15503684,-0.03262740,-0.23128705,0.10655576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12566724,0.00814854,-0.27417737,0.00697073,-0.10979749,-0.07008989,-0.20510617,-0.08994795,-0.27152428,0.06788671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26358753,-0.15514170,-0.40819567,-0.11099888,-0.17272972,-0.16155292,-0.24456087,-0.17004886,-0.33899522,-0.00181192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37385285,-0.27533567,-0.43775582,-0.15265535,-0.19279708,-0.18111078,-0.24444062,-0.16966683,-0.31464916,0.03208649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:06.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20100883,0.03223729,-0.22234225,0.07251097,-0.04652477,-0.02974933,-0.14611506,-0.01261131,-0.24022691,0.13964641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25000557,-0.02752727,-0.26095241,0.05237807,-0.06121204,-0.06645461,-0.14617245,-0.02770253,-0.27019641,0.10437161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32327005,-0.17430672,-0.38295996,-0.05366527,-0.12840231,-0.15328671,-0.19383731,-0.10798906,-0.33345774,0.05883384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40367585,-0.26277214,-0.37183756,-0.06143567,-0.12384452,-0.14101931,-0.18112181,-0.07411408,-0.28956085,0.12292999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24294122,0.00304812,-0.21172439,0.13010184,-0.02728258,-0.03171039,-0.12792183,0.02472742,-0.23897693,0.16724029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:07.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24026939,-0.03979327,-0.24358682,0.12370907,-0.04105915,-0.06103425,-0.12714972,0.00954004,-0.26413131,0.12807055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27399144,-0.17137903,-0.35690725,0.03293230,-0.09473030,-0.14252049,-0.16373062,-0.06203407,-0.32547861,0.01329419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30648854,-0.20332119,-0.28492558,0.06679687,-0.06763431,-0.08409705,-0.13437909,0.00715731,-0.24906912,0.11369613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12129725,0.08016987,-0.13013402,0.23761687,0.03861208,0.02131853,-0.07000291,0.11215913,-0.19470510,0.15589373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18633606,0.02617847,-0.16891380,0.19660558,0.04083147,-0.01067922,-0.06577498,0.10816933,-0.21860304,0.11864008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:08.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25399205,-0.09855772,-0.27824560,0.03958774,-0.00697617,-0.07919610,-0.09557524,0.04647765,-0.27380937,0.00349070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30344170,-0.17025048,-0.26893497,0.03055057,-0.00407754,-0.06610477,-0.08332273,0.08188237,-0.22540823,0.04211503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09319975,0.15223324,-0.06905563,0.26049745,0.13664374,0.07568938,0.00827631,0.22873150,-0.15031314,0.14239797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05613696,0.11426409,-0.11356401,0.20675224,0.14743432,0.04353144,0.02588233,0.23606302,-0.17365929,0.09501440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16822070,-0.02559570,-0.22867370,0.11216497,0.07166916,-0.03654290,-0.03149526,0.14652669,-0.24229087,-0.03511257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:09.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28323394,-0.15505779,-0.29823834,0.05460638,0.05390991,-0.08071956,-0.02238125,0.13707080,-0.24682799,-0.04598331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03753382,0.18693298,-0.04410991,0.33650792,0.20098995,0.09978544,0.07136898,0.31522018,-0.14049639,0.10555579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06571805,0.14249647,-0.07740365,0.29457697,0.20818874,0.07293390,0.09009327,0.30587679,-0.16131912,0.06878357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20731142,-0.00400814,-0.20063536,0.18814874,0.14426483,-0.01324704,0.05048069,0.22852895,-0.22449981,0.00706722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30786312,-0.13250394,-0.30209759,0.09757936,0.07126221,-0.07740247,0.00456001,0.15197416,-0.25326514,-0.03978530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:10.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12580408,0.18288757,-0.05341733,0.29681042,0.19528960,0.10784623,0.07181644,0.30283123,-0.13560756,0.07793996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13815983,0.14190342,-0.08067881,0.29648376,0.20817003,0.08120603,0.08910265,0.31256807,-0.16476223,0.04316632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21174520,0.00228028,-0.19983311,0.19577667,0.11853673,-0.00708689,0.03631160,0.21073462,-0.22687998,-0.05764188,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26443303,-0.11091440,-0.30435020,0.10396540,0.04733597,-0.09004567,-0.01890048,0.12086576,-0.29647359,-0.15205903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11090798,0.16695233,-0.04685384,0.32107490,0.18737024,0.10294099,0.07448840,0.30357108,-0.13883442,0.05537343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:11.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09051526,0.17919119,-0.04887152,0.31324652,0.19640073,0.09891828,0.07752319,0.30489889,-0.14604490,0.00094905,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:12.0,0,0
