ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22561777,0.19244049,0.10082154,0.05045306,0.03045834,0.08439153,-0.02832800,0.10560258,-0.07746375,-0.11725235,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:34.0,0,0
429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14499234,0.08203887,-0.03695062,-0.08474980,-0.04368313,-0.01111543,-0.08293122,0.00049832,-0.16367266,-0.20590657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24584958,0.25373718,0.16326071,0.04406760,0.03790358,0.13829178,-0.02638265,0.13227423,-0.00064007,-0.00248504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19477533,0.24472649,0.15139776,-0.02300090,0.03967000,0.13369001,-0.02345818,0.12956616,-0.01112925,0.00892073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14046162,0.14467913,0.04729424,-0.12662891,-0.02155534,0.04541479,-0.07175805,0.04057271,-0.09672710,-0.05296350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07925839,0.04418919,-0.08362594,-0.19735280,-0.10155952,-0.04190572,-0.13246274,-0.06668267,-0.16160677,-0.10285568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27668804,0.28046373,0.17932788,0.03411877,0.02104677,0.15127018,-0.04578753,0.10045487,0.03195092,0.33966956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29049510,0.25112608,0.13989298,-0.00741852,0.00844592,0.12066063,-0.05345322,0.07789604,-0.00248840,0.31449890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22989178,0.13547085,0.01058252,-0.10438878,-0.06420761,0.02699249,-0.10952107,-0.02248419,-0.08843504,0.21511565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16224115,0.05718812,-0.00719413,-0.15262353,-0.07081730,0.02093738,-0.10603895,-0.00790645,-0.04052685,0.16620342,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32685304,0.31803513,0.20376730,0.09294932,0.00928595,0.17050833,-0.05470096,0.09431808,0.04569694,0.23231083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32852679,0.25766948,0.14440706,0.02501212,-0.01343219,0.12943622,-0.06872288,0.05521195,0.00407442,0.18723133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26407290,0.14073616,0.01368292,-0.08394870,-0.06681737,0.03510895,-0.10539481,-0.02654199,-0.08303751,0.09140175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16013370,0.03585523,-0.09008007,-0.17789893,-0.10146011,-0.03671009,-0.11995953,-0.07193875,-0.09131491,0.17850180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29218942,0.31559113,0.20813794,0.14047989,0.01997062,0.18085536,-0.04354326,0.10220675,0.06289827,0.26156053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18930554,0.25240928,0.14587316,0.02263589,0.01725369,0.14026335,-0.04388511,0.08775361,0.02611502,0.27798221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20248565,0.15007983,0.02622847,-0.03703518,-0.05494452,0.04783113,-0.10154284,-0.01358735,-0.06637634,0.16608390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04604878,0.03451351,-0.12842335,-0.21223964,-0.11915950,-0.05005508,-0.14798012,-0.10623845,-0.15629880,0.02438886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17970167,0.25101143,0.13555551,0.01773889,-0.00886692,0.14441323,-0.07424614,0.05302456,0.03168961,0.20123602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23454425,0.25024593,0.12134462,0.00765669,-0.00994577,0.13047341,-0.07349770,0.04753519,0.00367583,0.18173057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16552255,0.14066215,-0.00424528,-0.09341732,-0.06359880,0.03873979,-0.11059293,-0.03636416,-0.08773677,0.06855141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08706696,0.03953177,-0.12554571,-0.17340551,-0.12427940,-0.04895279,-0.15709308,-0.12182792,-0.15071321,0.00211801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22421700,0.26875913,0.14224190,0.03986013,0.00504731,0.14916888,-0.06238499,0.06436901,0.02790445,0.25647554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24722143,0.24355292,0.12632054,0.07978269,-0.00067092,0.12569109,-0.06248507,0.04751763,-0.00060936,0.38920766,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20967700,0.13432580,-0.00861275,-0.05608834,-0.05426486,0.02780487,-0.10070517,-0.03259087,-0.09322782,0.27511558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10856375,0.02722717,-0.14277080,-0.17108710,-0.11926608,-0.06515515,-0.14405119,-0.12848905,-0.17117813,0.16885833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31233889,0.28053251,0.16723509,0.07106705,0.02802762,0.15176161,-0.03413457,0.08807657,0.04601895,0.44351876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37048578,0.27464408,0.15663384,0.09360343,0.03864151,0.14190747,-0.02018248,0.09080344,0.01065986,0.33805025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28647980,0.15803438,0.04569912,-0.01956392,-0.01338441,0.04814866,-0.05497863,0.01361359,-0.08128719,0.16022485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18955870,0.04981690,-0.11260673,-0.14024435,-0.07674697,-0.04883891,-0.09789225,-0.07525226,-0.17139228,0.11906731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25650561,0.22719084,0.11874400,0.05484211,0.02314450,0.12128250,-0.02328111,0.08714743,0.00774958,0.26304141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30675268,0.25510356,0.14579929,0.07234245,0.05512396,0.13761358,0.00376375,0.12215801,0.00965867,0.23168612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22557934,0.15856668,0.03919533,-0.01389685,0.01267034,0.05710079,-0.01980497,0.06428029,-0.08074076,0.04827017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07048889,0.04531315,-0.09690572,-0.14585759,-0.05630635,-0.03422845,-0.07443174,-0.03235538,-0.17176543,-0.21737456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09137648,0.15414813,0.06793943,-0.01041966,0.00387271,0.08829518,-0.03295282,0.07994566,-0.03820437,-0.05286127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11185380,0.18184556,0.10461812,0.05806088,0.02551134,0.10310151,-0.00552188,0.10135488,-0.03270884,-0.06004655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04595620,0.11146604,0.02311169,0.00645353,-0.05209435,0.03969452,-0.07812430,0.00099353,-0.10664926,-0.18959218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02190347,0.01243893,-0.11209955,-0.11178529,-0.09167875,-0.05125825,-0.09412628,-0.05788729,-0.19442350,-0.37542307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10337359,0.18794134,0.10645685,0.10177624,0.00017622,0.10816577,-0.02758910,0.08901098,-0.02941063,-0.25975662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13878667,0.20739299,0.13089719,0.14315797,0.01866119,0.11974426,-0.01891811,0.10299142,-0.02833626,-0.26835936,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10545568,0.12732783,0.03511440,0.10101359,-0.04627113,0.04728936,-0.07515005,0.00780539,-0.11009514,-0.39410833,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04172891,0.02729158,-0.09466255,0.00011327,-0.10886383,-0.04098036,-0.12770718,-0.08943790,-0.18988173,-0.46379933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17037718,0.21188359,0.11720400,0.14960970,0.00450787,0.12480945,-0.04542485,0.08290764,-0.00609435,-0.18345469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24010973,0.24280027,0.16432199,0.24187921,0.02966123,0.14783041,-0.02762402,0.09538621,0.00208035,-0.10110699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23039429,0.16296661,0.06917757,0.19974801,-0.02104894,0.07344656,-0.07116530,0.01481372,-0.07736237,-0.16204606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17525989,0.05870153,-0.08348439,0.00693722,-0.07265770,-0.02257039,-0.10729657,-0.07253882,-0.14857166,-0.04761029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30046269,0.20262825,0.09320156,0.13230127,0.01221205,0.11175515,-0.04461578,0.06175768,0.00277671,0.13351429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25774050,0.23731843,0.12678052,0.13010702,0.06274900,0.13338906,-0.00390481,0.11253669,0.01730429,0.23688155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26606366,0.17480832,0.03337094,0.03488685,0.04951284,0.06576737,-0.00577082,0.07902344,-0.05538669,0.18715787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13973984,0.06649503,-0.08916257,-0.06285030,-0.00058999,-0.01976364,-0.03775785,0.00938970,-0.14106935,0.01829478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18941984,0.17784253,0.06690849,0.05095476,0.07018057,0.10045570,0.00846981,0.12645385,-0.01794019,0.10389657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16578555,0.19489786,0.08688363,0.06603357,0.10159703,0.10703834,0.03814615,0.15488479,-0.02810173,0.03149468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10881314,0.11899004,-0.01164613,-0.02620505,0.05398544,0.03412087,0.00512645,0.08464862,-0.11028621,-0.15232468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07688926,0.02810163,-0.14791012,-0.15846013,-0.01598791,-0.05875293,-0.04673575,-0.00858621,-0.19766593,-0.31463242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21949586,0.20687625,0.09057304,0.09659030,0.06975771,0.10699730,0.01624830,0.13298804,-0.03402404,-0.17757568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29776245,0.23212928,0.12454292,0.17777964,0.08638661,0.12048087,0.02101895,0.13801591,-0.03779424,-0.24148554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28429672,0.15253216,0.02565493,0.13497272,0.02454919,0.04466168,-0.03219314,0.05346893,-0.11892423,-0.36199516,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21714917,0.05470686,-0.10760294,0.02161724,-0.05852602,-0.04532517,-0.09513973,-0.05822095,-0.19739579,-0.37155777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31451935,0.23451677,0.11182474,0.17013100,0.02860553,0.11886971,-0.03705001,0.08387561,-0.02372676,-0.16577008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34282982,0.24846733,0.12462440,0.15520008,0.03712983,0.12645008,-0.03741256,0.09030478,-0.03535151,-0.17799191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28321549,0.15206864,0.01311458,0.05553234,-0.01943114,0.04290023,-0.07844141,0.00781141,-0.11290453,-0.13053530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18636440,0.04593844,-0.12242877,-0.06598607,-0.10805564,-0.04955084,-0.15010557,-0.11140630,-0.19767851,-0.20444837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24134830,0.17357445,0.05841081,0.06674679,-0.04263435,0.08538161,-0.10660517,0.00061700,-0.04782195,0.04422932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25349304,0.21572034,0.10043841,0.09171239,-0.02375945,0.10667390,-0.09363031,0.01698541,-0.03828960,0.11541222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19083920,0.14164451,0.01266506,0.01902044,-0.07171341,0.04156947,-0.12998943,-0.04765107,-0.10080439,0.19199905,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09512748,0.03990160,-0.11161366,-0.09705955,-0.13676751,-0.04535167,-0.18053821,-0.13872135,-0.17707472,0.16566199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12738211,0.14156277,0.04388566,0.01884906,-0.07675772,0.07197519,-0.13991687,-0.03778511,-0.04883137,0.38589200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17737193,0.17757930,0.07532687,0.05512783,-0.05932822,0.08534843,-0.12135492,-0.01720380,-0.04861393,0.41787070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10843872,0.10318060,-0.00821742,-0.00962973,-0.09716117,0.02086156,-0.13968429,-0.07081176,-0.12347531,0.26803336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09292743,0.01042050,-0.13247243,-0.10238128,-0.15515015,-0.06816418,-0.17928846,-0.15203512,-0.20738897,0.07721144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15486982,0.13371113,0.05198245,0.05073047,-0.06833299,0.06876247,-0.10909130,-0.01345526,-0.06461699,0.14269450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13956977,0.18512528,0.10878488,0.05874370,-0.03173346,0.09945029,-0.07849346,0.02813626,-0.05282167,0.05050868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11187802,0.11870476,0.00907745,-0.07710133,-0.06389039,0.03595816,-0.09643921,-0.01570027,-0.12376127,-0.10941362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03544292,0.01525333,-0.10002901,-0.10510021,-0.11440335,-0.04619385,-0.13260381,-0.08914357,-0.20321719,-0.25161287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01604131,0.06174078,0.01954033,-0.05234302,-0.06355607,0.05026214,-0.09546082,0.00620577,-0.08223422,-0.14414826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12622808,0.19639680,0.10702373,0.03810385,-0.02304804,0.10704482,-0.06543125,0.05110786,-0.05491192,-0.14674041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08369754,0.13540137,0.05275377,0.01663264,-0.04322248,0.05940036,-0.07944470,0.01744087,-0.11745130,-0.22598064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
