ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212728
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:28:13
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68883729,0.32699880,0.47274092,0.43534684,0.33126923,0.30498224,0.17803349,0.44213948,0.26965484,0.11901257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:48.0,0,0
428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58137065,0.34604132,0.43976760,0.50169539,0.38258046,0.27279663,0.22867571,0.45980886,0.23437776,0.20522392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:48.0,0,0
429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52054691,0.27373490,0.36203864,0.42070428,0.31648636,0.22187594,0.17440595,0.35538819,0.16054063,0.04306149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:49.0,0,0
430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50597149,0.18145624,0.25217244,0.34605256,0.26831755,0.13953227,0.14408146,0.27458996,0.06876284,-0.10562611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:49.0,0,0
431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52945054,0.35786355,0.51484758,0.57770282,0.40066642,0.33859435,0.25207382,0.49921501,0.26562637,0.01672891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:49.0,0,0
432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68646669,0.32816547,0.42567933,0.48822811,0.36029586,0.27932647,0.21205255,0.42706156,0.22536576,0.04404692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:49.0,0,0
433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.84344649,0.28739464,0.33766931,0.43027034,0.34380761,0.21335132,0.19776978,0.38527414,0.12997067,-0.05805597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:49.0,0,0
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.76842153,0.18834440,0.19452605,0.30092472,0.25679490,0.11380067,0.13769533,0.26386681,0.05145140,-0.14560074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:50.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87520742,0.40039200,0.46461329,0.55800861,0.39198345,0.31744692,0.25578895,0.47932246,0.25747034,0.07944873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:50.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87480098,0.36063153,0.43565071,0.54440939,0.38063383,0.29386574,0.24312457,0.44829330,0.20655930,0.17918901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:50.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80901527,0.23815842,0.28132793,0.42143670,0.31125939,0.18496318,0.18485621,0.32814687,0.10761494,0.03561186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:50.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.03403795,0.30815405,0.47446859,0.63442039,0.37477577,0.31455535,0.22929211,0.47988835,0.27863362,0.30798027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:50.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.14097714,0.41118488,0.46013966,0.65655339,0.40057784,0.30961871,0.25015998,0.47909823,0.23214541,0.34008989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:51.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.12257504,0.35435617,0.36969206,0.55616736,0.31769130,0.24589930,0.17366017,0.36978543,0.14868911,0.13861038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:51.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99295348,0.24044794,0.23959000,0.38139859,0.22056766,0.15950766,0.09069598,0.24150588,0.05932052,-0.15345258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:51.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.15906370,0.48019245,0.50724345,0.65868008,0.35788882,0.35727996,0.19404647,0.45180476,0.26142785,0.16596828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:51.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.11501503,0.42233735,0.46665502,0.60683322,0.33486423,0.32588071,0.17019732,0.40821192,0.22731763,0.31471744,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:51.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97140378,0.28834018,0.30897057,0.42606792,0.25003901,0.21590130,0.10751979,0.28317130,0.14142570,0.36273059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:52.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87083638,0.19984743,0.30883238,0.38328317,0.22844344,0.21129382,0.09597540,0.29734084,0.20993847,0.70448607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:52.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.04324627,0.45129031,0.48428848,0.59067446,0.35817233,0.35120192,0.19503987,0.44258094,0.27701846,0.69082850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:52.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.03595996,0.39050597,0.41488203,0.50743300,0.33368173,0.30234775,0.18308751,0.39872858,0.22778389,0.69735038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:52.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58812374,0.21432400,0.28316468,0.35211876,0.26259965,0.21081363,0.12831329,0.29581094,0.13697287,0.64169586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:52.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.92493498,0.37520820,0.48757270,0.46102810,0.37036815,0.36741027,0.21292196,0.49641690,0.33145365,0.92056906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:53.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98787749,0.42107067,0.44828582,0.46074319,0.39511526,0.34163770,0.23545010,0.48999333,0.27827719,0.74450612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:53.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.84657222,0.33858460,0.35635883,0.37880981,0.39880899,0.27598795,0.24489251,0.46781960,0.19264552,0.59604681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:53.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78729707,0.24370812,0.23375253,0.24764256,0.31602892,0.18962789,0.17690526,0.35659793,0.09994589,0.34822863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:53.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87228084,0.45470122,0.51839584,0.47323841,0.47857654,0.40235674,0.31380039,0.59988588,0.30979794,0.60733044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:53.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.83994448,0.38873997,0.43433309,0.38034207,0.48133430,0.33924472,0.30783531,0.57249862,0.25555155,0.52150738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:54.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70483565,0.28280479,0.34814087,0.26464811,0.43150279,0.25173774,0.28438681,0.48810497,0.17576697,0.29356208,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:54.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68301362,0.19553818,0.20233212,0.13201386,0.31398258,0.16094983,0.18845508,0.33769253,0.05609450,0.13940600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:54.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.71080440,0.40142381,0.49051580,0.38014504,0.49902794,0.36749068,0.34547481,0.61657220,0.28536677,0.45352694,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:54.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69601822,0.34414479,0.40209386,0.29064831,0.48022017,0.30191347,0.33038816,0.56406403,0.22569586,0.06892059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:54.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.71721143,0.27445361,0.29508114,0.21064851,0.43622911,0.22017711,0.29618627,0.48289737,0.11708949,-0.32198149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:55.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60615331,0.17516913,0.18554844,0.12152645,0.36223060,0.13825333,0.23609005,0.38026655,0.05323257,-0.14531898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:55.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.83763009,0.42537034,0.47366253,0.36092147,0.50721383,0.35070708,0.34911665,0.61381370,0.26054800,0.25216612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:55.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.74462992,0.33994403,0.39803317,0.28533915,0.50605774,0.29595754,0.34253529,0.58045244,0.21603587,0.16743344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:55.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77110982,0.25182536,0.27411538,0.19376831,0.44001371,0.20023420,0.30184105,0.47091234,0.12348110,0.01715193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:55.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.73907357,0.16468763,0.14685155,0.06763985,0.36583453,0.11749659,0.24473321,0.37216529,0.03251847,-0.07180427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:56.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80123454,0.39230350,0.42131108,0.31829938,0.50509983,0.32148883,0.35606870,0.59688568,0.24257763,0.15520196,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:56.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.71664512,0.31509647,0.39015055,0.28978753,0.50222844,0.29732484,0.34339508,0.57491612,0.21083184,0.19024301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:56.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60987198,0.20026554,0.23589356,0.15326950,0.43563947,0.18416451,0.29856676,0.47150952,0.10617017,0.06006153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:56.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52746117,0.11055211,0.17213117,0.09404539,0.37177521,0.13183570,0.25081959,0.40091985,0.11441923,0.09702247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:56.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62936306,0.32175362,0.41129124,0.26941994,0.48660806,0.30320016,0.32254621,0.56075788,0.20901099,0.16320586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:57.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65420967,0.28827348,0.32291105,0.21367091,0.50726330,0.26014635,0.34735450,0.56414437,0.16683128,0.13185732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:57.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54667771,0.18063286,0.21859632,0.10976305,0.39544967,0.18256308,0.25614485,0.43498039,0.09615863,0.09352791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:57.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64750171,0.36134928,0.41788945,0.27630302,0.48777235,0.33178666,0.31843618,0.59382617,0.24276704,0.34087440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:57.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62360138,0.30238813,0.37059888,0.22098313,0.47993004,0.29757640,0.31340605,0.56605357,0.21295363,0.36604840,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:57.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.57276177,0.23031041,0.25674757,0.19466764,0.43432599,0.21213865,0.27648041,0.49036747,0.12953073,0.30533421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:58.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59922606,0.28728855,0.38422760,0.31357074,0.47183007,0.30484971,0.29688713,0.58427763,0.22627114,0.24916233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:58.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56073254,0.27335396,0.33346096,0.29353055,0.46888429,0.24648421,0.29497325,0.56856263,0.16516635,0.41513452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:58.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51416600,0.22527224,0.22927199,0.21184827,0.41149276,0.17399813,0.24357942,0.48174864,0.09655792,0.36222130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:58.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59340477,0.36911905,0.46224421,0.40416297,0.51079220,0.34207544,0.30742168,0.65927970,0.29825455,0.75144243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:58.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70331144,0.50036049,0.47081655,0.47100452,0.55164945,0.35350007,0.32775599,0.68364912,0.28592581,0.73532534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:59.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69343948,0.43651828,0.42257637,0.42749134,0.51883751,0.31555086,0.30322862,0.63156736,0.23798038,0.74669021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:59.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70611650,0.36586848,0.41644046,0.41250780,0.49101537,0.30688038,0.28141618,0.60994905,0.29366770,0.78272003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:59.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.09937859,0.76832885,0.68109119,0.71442008,0.64985520,0.52397257,0.39972219,0.81392753,0.45315996,1.07836115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:59.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23187828,0.72306043,0.62282908,0.65726471,0.62167156,0.47585452,0.37143925,0.75839800,0.40216899,1.15919471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:29:59.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28018987,0.61139536,0.53605247,0.57041144,0.53170639,0.40386659,0.30279428,0.64513731,0.32811293,1.13395941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:00.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33678615,0.78763342,0.74144268,0.79014468,0.61823761,0.55814171,0.37198871,0.80415124,0.52875358,1.37120211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:00.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41240752,0.91238642,0.78257662,0.92434901,0.67258269,0.60142481,0.41239887,0.85600621,0.55988216,1.44532883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:00.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29301453,0.81419170,0.73405689,0.91294318,0.64833415,0.55843431,0.38532326,0.80429977,0.48850635,1.27174914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:00.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06062901,0.66812986,0.63424999,0.82536376,0.56994635,0.47984490,0.32515705,0.71218222,0.40261370,1.10192835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:00.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89611167,0.67903125,0.74449342,0.91112232,0.59634352,0.55517870,0.33885425,0.79854476,0.55300623,1.18674481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:01.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26060259,0.98952413,0.84006840,1.04382741,0.71171969,0.63780892,0.43247163,0.93038124,0.59764320,1.16055441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:01.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.03706574,0.84111661,0.76920509,1.00163400,0.73382324,0.56151104,0.46447864,0.92017269,0.49258873,0.83987284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:01.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97513753,0.72910523,0.68555671,0.89789993,0.68602133,0.48826441,0.42464855,0.86444992,0.43510392,0.63682097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:01.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77928108,0.56602180,0.58323109,0.76409000,0.62975216,0.40951318,0.37336001,0.79632497,0.42578658,0.50839865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:01.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.11077189,0.97263366,0.80476737,1.05700386,0.75028217,0.58964825,0.50003558,0.96510339,0.59177536,0.67610645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:02.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.05207229,0.89958942,0.77645844,0.97102481,0.71675235,0.55353433,0.42983320,0.89778823,0.49931419,0.53550136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:02.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00690985,0.74864745,0.63921905,0.80872005,0.65685976,0.44384274,0.40310708,0.82305843,0.39137712,0.43218252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:02.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.90026963,0.68124712,0.65301323,0.77115577,0.66072232,0.45295325,0.40959060,0.86152464,0.45656854,0.54876173,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:02.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.02955198,0.94914758,0.74546558,0.84835505,0.70562744,0.52714908,0.43838933,0.91883361,0.47976652,0.79222947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:02.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00401068,0.84515959,0.69574678,0.74629891,0.73305333,0.46898380,0.46686038,0.92836887,0.41373244,0.69168210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:03.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.88513869,0.68677050,0.55295479,0.59288162,0.67777008,0.38107038,0.42409030,0.83367342,0.33735251,0.78425169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:03.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.21768332,0.96849245,0.75222546,0.77472419,0.77113658,0.55556458,0.48001972,0.98016322,0.52549589,1.09825861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:03.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25236499,0.91149634,0.73543400,0.74182236,0.77637053,0.54109007,0.47317752,0.95108813,0.51618141,1.22717667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:03.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.12582731,0.76493150,0.64568400,0.65711308,0.71525747,0.46820527,0.43116063,0.87081957,0.39805016,0.87266427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:03.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85348207,0.58334541,0.52087361,0.52197200,0.62533194,0.36869657,0.36608079,0.77025414,0.34137306,0.78140146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:04.0,0,0
505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06955469,0.92391998,0.81396878,0.79167426,0.78716385,0.60716921,0.48869112,1.00158668,0.55322927,0.96545172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:04.0,0,0
