ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16701603,0.32985166,0.14500298,0.00275731,0.11396489,0.15066522,0.09145398,0.19669810,0.02222909,-0.55763334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02812386,0.23396878,0.07433148,-0.11643545,0.09855735,0.10273144,0.08427654,0.17213154,-0.00698549,-0.52444351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03297695,0.12054588,-0.06632141,-0.23148826,0.03534115,-0.00137017,0.04435052,0.08317303,-0.10930779,-0.52524269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06785084,0.03824360,-0.15789986,-0.29140842,-0.05435940,-0.07134960,-0.02979252,-0.03315151,-0.14658262,-0.42745668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:35.0,0,0
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15644059,0.29965571,0.10279579,-0.04769553,0.08339830,0.11685573,0.06607609,0.14703883,0.04476302,0.05437000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17013283,0.25558203,0.05194226,-0.11248462,0.06710816,0.08024960,0.05367408,0.11929067,0.00496438,0.08542152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09767277,0.12584729,-0.08112808,-0.22192480,-0.02280979,-0.01721139,-0.01824093,0.00098892,-0.07984839,-0.01003671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10546235,0.07675710,-0.04457960,-0.24620110,-0.00345124,0.01627541,0.01062930,0.06063032,0.01630041,0.00268408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24355648,0.33045933,0.11509824,-0.00822058,0.06101086,0.12544028,0.04405446,0.13434987,0.05467810,-0.00083440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30964094,0.26982865,0.03667286,-0.12753890,0.02646618,0.07388762,0.02316131,0.07779768,0.00628182,-0.03537476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24604613,0.14681995,-0.07968228,-0.22436568,-0.02917219,-0.01203263,-0.01321588,-0.00330282,-0.07221696,-0.08837982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16836523,0.05379219,-0.15535697,-0.30637461,-0.05469569,-0.06645428,-0.01535199,-0.03345064,-0.04988971,0.08021913,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27267298,0.34536159,0.12528598,0.02146176,0.06846736,0.13764484,0.05578317,0.13744858,0.08593041,0.12770618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09925627,0.25124151,0.03973486,-0.14612995,0.05279016,0.08727422,0.04865493,0.11196686,0.03791188,0.15981694,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08450539,0.13474177,-0.06676862,-0.16310151,-0.02973416,0.00030273,-0.01825646,-0.00014520,-0.05050503,0.06490792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06728031,0.02686519,-0.22225195,-0.40686807,-0.09449580,-0.09178597,-0.06323053,-0.09192579,-0.13907477,-0.07989579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06920572,0.27905232,0.05432448,-0.12185433,0.02336794,0.10979092,0.01447520,0.07771152,0.06060959,0.12352632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08868091,0.24180798,0.02509365,-0.19368446,0.01467301,0.09023616,0.00926309,0.05962171,0.02518947,0.10289202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01903871,0.11167450,-0.11377182,-0.32526183,-0.04605177,-0.01128837,-0.02808558,-0.03159166,-0.07068771,-0.02057231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03960609,0.02561658,-0.20887442,-0.33607936,-0.11619011,-0.08274001,-0.08065324,-0.12780771,-0.12390490,-0.05079753,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11686832,0.27903822,0.06432105,-0.07488035,0.02880469,0.11716176,0.02626177,0.07630938,0.06155944,0.22294828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12890089,0.23793848,0.04474077,-0.02573534,0.01731734,0.09309974,0.02391252,0.05221327,0.02501785,0.34500575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07662947,0.11680927,-0.08737606,-0.12493738,-0.02883005,-0.00695464,-0.00741278,-0.02261201,-0.06930162,0.18908449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04800059,0.01369990,-0.20808423,-0.22756478,-0.09413531,-0.09172041,-0.04962175,-0.11591785,-0.13981834,0.11754582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19097513,0.30929416,0.10676122,0.03867306,0.07244652,0.13187933,0.07626654,0.12207288,0.07737114,0.33319306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22939444,0.26918918,0.08506471,0.04367871,0.07396976,0.11826693,0.08152677,0.10919613,0.03402643,0.15844595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12001746,0.13376117,-0.02902839,-0.07140149,0.01396836,0.01550606,0.04499374,0.02413396,-0.06943761,-0.10043818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03586324,0.03828996,-0.17581847,-0.18543251,-0.05343355,-0.06698678,0.00209570,-0.06865207,-0.15596525,-0.23331362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16099581,0.30979520,0.13979314,0.09735651,0.09816051,0.16132225,0.11411868,0.15860538,0.06457367,-0.05204447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13214815,0.23864511,0.08093919,0.03815974,0.09637240,0.11614689,0.11425546,0.14462498,0.02851888,-0.25214237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03605096,0.13196066,-0.03500793,-0.05286928,0.04040732,0.02791489,0.08024979,0.06935459,-0.07696053,-0.51763511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13074338,0.03775859,-0.15179303,-0.18475530,-0.02192447,-0.04603823,0.02887108,-0.02340858,-0.16600321,-0.82547051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04133711,0.22490208,0.11657509,0.03794166,0.08257754,0.14990926,0.09992624,0.14957657,0.02893894,-0.60527653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00433758,0.19002743,0.04128333,0.02853496,0.06523362,0.08657053,0.09834501,0.10322934,-0.02182017,-0.67390209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02256021,0.12971692,-0.04034430,0.01134825,-0.04237849,0.01797924,-0.00223385,-0.03140258,-0.10452878,-0.80854857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07156625,0.03835023,-0.15834364,-0.12267157,-0.06655367,-0.05565849,-0.00263675,-0.07722648,-0.18523286,-0.97113383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12823127,0.30052838,0.12819664,0.14085411,0.06091958,0.15238103,0.08720914,0.11136495,0.01376442,-0.77961743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07032209,0.22502676,0.07408933,0.12626764,0.04497461,0.10667174,0.06891927,0.07892799,-0.01325419,-0.78843927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11778067,0.15677930,-0.03295855,0.06522787,-0.03463221,0.02505665,-0.00140516,-0.03612480,-0.10133016,-0.85034722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07526799,0.07323131,-0.13985625,-0.00143052,-0.09615668,-0.04549431,-0.05664079,-0.13456646,-0.17238249,-0.83537060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27572241,0.34832132,0.13671148,0.19903885,0.06476407,0.16953126,0.06214783,0.09869282,0.04935924,-0.42751411,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29690284,0.29354015,0.10019101,0.19385345,0.05425896,0.13178365,0.05153534,0.06012831,0.02769029,-0.34023046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29279828,0.20169365,-0.00427496,0.14457326,-0.01561985,0.04815699,-0.00952529,-0.04530635,-0.05961906,-0.33320808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27572781,0.11938163,-0.14288178,-0.05493862,-0.05810228,-0.03405135,-0.03391859,-0.12062272,-0.11698478,-0.08880945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35336003,0.32346356,0.13253172,0.10404698,0.07595588,0.17364928,0.06499482,0.08877166,0.09611446,0.16069716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28092879,0.28227597,0.04318483,-0.00204168,0.08950085,0.11052726,0.07906654,0.08760908,0.05298059,0.14300163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22938649,0.19413482,-0.05889143,-0.10757200,0.07141413,0.03794184,0.07702470,0.05627172,-0.02948521,0.04623365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01117693,0.08028987,-0.15465577,-0.16553701,0.04787349,-0.02728990,0.07191131,0.01286344,-0.11381274,-0.15615602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03977871,0.25590792,0.09598383,0.01799779,0.17125182,0.15861830,0.15107279,0.20530200,0.05723172,-0.14930643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07329491,0.18833743,0.01229328,-0.02544262,0.16644582,0.08976983,0.15421547,0.17672792,-0.00235891,-0.32441857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11632180,0.10742964,-0.09673977,-0.12460976,0.11276680,0.00753940,0.11784593,0.09644935,-0.10068388,-0.56769878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02453739,0.05475986,-0.20598029,-0.19718899,0.02884083,-0.06864384,0.05019685,-0.00993262,-0.18273734,-0.74962729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27609810,0.33878133,0.12120352,0.19736318,0.14435311,0.15633352,0.13042571,0.17556667,0.01767396,-0.61266422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33526599,0.28331286,0.07528981,0.21471360,0.11022627,0.11072390,0.08926395,0.10988121,-0.01341642,-0.66296792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37056044,0.20113555,-0.03696118,0.15008937,0.05909969,0.02408797,0.05038188,0.03208237,-0.10300525,-0.74813998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34441763,0.12329458,-0.15813629,0.00586861,-0.03882936,-0.05327535,-0.02890311,-0.09416254,-0.17241311,-0.65328449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51149833,0.38809139,0.11003916,0.17320324,0.06109653,0.14958350,0.02553449,0.06215990,0.03274462,-0.35580429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47090441,0.31098858,0.04248447,0.02273400,0.02899562,0.10384547,-0.01154896,0.01084516,-0.00694905,-0.35850376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38447276,0.19609500,-0.07775982,-0.07046434,-0.03640615,0.01055916,-0.05569252,-0.07609113,-0.09182711,-0.22725824,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27473697,0.09899280,-0.19627796,-0.20330863,-0.11390129,-0.06793383,-0.11497509,-0.18780616,-0.17145678,-0.29515737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36686993,0.29979494,0.09249695,0.02240708,0.00827399,0.14303535,-0.02810428,0.00628818,0.04097688,0.04304772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27190796,0.24607690,0.01087982,-0.04281196,-0.00322621,0.07448652,-0.03134428,-0.02738680,-0.00581158,0.08431090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17003740,0.15350816,-0.08428167,-0.12245649,-0.04913592,0.00521882,-0.05967673,-0.08695393,-0.07253361,0.20756456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05563065,0.05917484,-0.18296370,-0.22442868,-0.10403872,-0.06284185,-0.09991965,-0.16208979,-0.13952251,0.21483871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11531200,0.22523940,0.07733209,-0.00380813,0.00145507,0.12572311,-0.02874155,0.00583834,0.04726250,0.50779742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01497095,0.16529958,-0.00901835,-0.08064666,-0.01490583,0.05734084,-0.03221463,-0.02422446,-0.01178058,0.43529263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00888047,0.09039196,-0.09646180,-0.12778816,-0.04800878,-0.01266065,-0.04291806,-0.07290006,-0.09904955,0.20822759,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08509631,-0.00813757,-0.19700263,-0.21757539,-0.10757666,-0.08467408,-0.08286859,-0.15225966,-0.18076448,-0.08257224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01591908,0.18692490,0.10210382,0.04954167,0.02777016,0.12988144,0.02628671,0.06103779,0.01907764,-0.03649330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07540810,0.14960954,0.03116994,-0.03908426,0.01749782,0.06896859,0.02080002,0.02982761,-0.04120852,-0.31562647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12353218,0.06984132,-0.07992553,-0.18059136,0.00052621,0.00132454,0.02690923,0.01056637,-0.11812895,-0.49795800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17091201,-0.01811159,-0.16807225,-0.22678019,-0.06239707,-0.06649733,-0.02384472,-0.07869782,-0.19193415,-0.70101947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13695018,0.08677739,0.05945655,-0.04359909,0.02704327,0.10029299,0.04267244,0.08220766,-0.00255951,-0.49912915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04957051,0.17017573,0.03314608,-0.03460332,0.03432849,0.07648963,0.04481341,0.06947481,-0.04860619,-0.57801503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07005625,0.10365381,-0.02880191,-0.04982004,-0.01123615,0.02335865,0.00490906,0.00019620,-0.11661264,-0.67705441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04018206,0.02402314,-0.13180922,-0.13415413,-0.08826314,-0.04976311,-0.05752882,-0.10274611,-0.18719907,-0.77537626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
